source_index,source_label,source_specialty,source_disease,Sensitivity,Specificity,Prevalence,reported_sample_size,tp,fp,fn,tn,PPV,NPV,Youden's J,H(parent),H(children),Entropy Removal,% Removed,LR+,LR-,Proportion of Positive Cases,Proportion of Negative Cases,Positive Child Entropy,Negative Child Entropy,data_source,confidence,study,cutoff,source_excel_row,source_correction,catalog_id,canonical_name,match_method,catalog_url,catalog_purpose,catalog_specialty,catalog_disease,calculator_key,confidence_group,evidence_group,sampling_design,integer_counts,count_total,sensitivity,specificity,prevalence,ppv,npv,youden_j,lr_positive,lr_negative,diagnostic_odds_ratio,parent_entropy_bits,positive_fraction,negative_fraction,positive_entropy_bits,negative_entropy_bits,conditional_entropy_bits,entropy_reduction_bits,entropy_removed_percent,parent_entropy_mm_bits,entropy_reduction_mm_bits,entropy_removed_mm_percent,positive_information_bits,negative_information_bits,positive_information_share_percent,negative_information_share_percent,information_contribution_pattern,included,exclusion_reason
123,FACE DROPS,Neurology / Infectious Disease,Lyme disease–associated facial palsy,0.8157894737,0.976076555,0.2666666667,285.0,62.0,5.0,14.0,204.0,0.9253731343,0.9357798165,0.7918660287,0.8366407419,0.353138976,0.4835017659,57.79084638,34.1,0.1887254902,0.2666666667,0.7333333333,0.3829576723,0.3439745144,v1_raw,Moderate,"McEntire et al., 2025",FACE DROPS ≥5 predicts Lyme disease–associated facial palsy,125,,10629.0,FACE DROPS,Exact,https://www.mdcalc.com/calc/10629/face-drops,Prognosis,"Emergency Medicine, Family Practice, Infectious Disease, Neurology, Otolaryngology, Primary Care","Bacterial Infections, Facial palsy, Neuropathy, Lyme Disease",mdcalc:10629,Moderate,Count-based,Unclear,True,285.0,0.8157894736842105,0.9760765550239234,0.26666666666666666,0.9253731343283582,0.9357798165137615,0.7918660287081338,34.09999999999998,0.18872549019607845,180.68571428571417,0.8366407419411672,0.23508771929824562,0.7649122807017544,0.3829576722723534,0.34397451435953397,0.35313897604430206,0.48350176589686517,57.790846376312984,0.8391717858725514,0.480970721965481,57.314930037284185,0.33265385182574236,0.15084791407112272,68.80095902208144,31.199040977918557,Positive-result dominant,True,
124,Fatty Liver Index,Gastroenterology / Hepatology,Nonalcoholic fatty liver disease,0.7319587629,0.6705202312,0.5286103542,367.0,142.0,57.0,52.0,116.0,0.7135678392,0.6904761905,0.4024789941,0.9976368666,0.8771393568,0.1204975097,12.07829359,2.221559052,0.3997511554,0.5286103542,0.4713896458,0.8640677272,0.8926230134,v1_raw,High,"Niknejad et al., 2024",FLI ≥40.6,126,,10001.0,Fatty Liver Index,Manual alias,https://www.mdcalc.com/calc/10001/fatty-liver-index,"Diagnosis, Prognosis","Family Practice, Gastroenterology, Hepatology, Internal Medicine","Hepatitis, Hepatocellular Carcinoma",mdcalc:10001,High,Count-based,Unclear,True,367.0,0.7319587628865979,0.6705202312138728,0.5286103542234333,0.7135678391959799,0.6904761904761905,0.4024789941004707,2.22155905226985,0.39975115535016004,5.557354925775978,0.997636866561316,0.5422343324250681,0.45776566757493187,0.8640677271916131,0.8926230133850986,0.8771393568387673,0.12049750972254869,12.078293591723714,0.9996023911401838,0.11853198514368089,11.857913325765345,0.05584932980600249,0.06464817991654633,46.34894939704419,53.65105060295581,Balanced,True,
125,Fetal Biophysical Profile (BPP) Score,Obstetrics / Maternal-Fetal Medicine,Antepartum fetal acidemia,1,0.886214442,0.07302231237,493.0,36.0,52.0,0.0,405.0,0.4090909091,1,0.886214442,0.3771024321,0.1742186958,0.2028837363,53.80069684,8.788461538,0,0.07302231237,0.9269776876,0.9760206482,0,v1_raw,High,"Manning et al., 1993",BPP ≤6 predicting umbilical venous pH <7.25,127,,4024.0,Fetal Biophysical Profile (BPP) Score,Exact,https://www.mdcalc.com/calc/4024/fetal-biophysical-profile-bpp-score,Prognosis,OB-Gyn,Pregnancy,mdcalc:4024,High,Count-based,Unclear,True,493.0,1.0,0.8862144420131292,0.07302231237322515,0.4090909090909091,1.0,0.886214442013129,8.788461538461542,0.0,inf,0.3771024320909723,0.17849898580121704,0.821501014198783,0.9760206482366149,0.0,0.1742186958312822,0.20288373625969008,53.800696838451145,0.3785656116456264,0.20288373625969008,53.59275381029819,0.11301688040870433,0.08986685585098583,55.70524404383176,44.29475595616824,Balanced,True,
126,FeverPAIN Score for Strep Pharyngitis,Primary Care / Infectious Disease,"Group A, C, or G streptococcal pharyngitis",0.03703703704,0.9809976247,0.1613545817,502.0,3.0,8.0,78.0,413.0,0.2727272727,0.8411405295,0.01803466174,0.6375403182,0.6362584049,0.001281913296,0.201071722,1.949074074,0.9816159986,0.1613545817,0.8386454183,0.8453509366,0.6315740508,v1_raw,High,"Seeley et al., 2021",FeverPAIN ≥4,128,,3316.0,FeverPAIN Score for Strep Pharyngitis,Exact,https://www.mdcalc.com/calc/3316/feverpain-score-strep-pharyngitis,"Diagnosis, Rule Out, Treatment","Emergency Medicine, Family Practice, Internal Medicine, Oral and Maxillofacial Surgery, Otolaryngology, Pediatrics","Pharyngitis, Strep Pharyngitis",mdcalc:3316,High,Count-based,Unclear,True,502.0,0.037037037037037035,0.9809976247030879,0.16135458167330677,0.2727272727272727,0.8411405295315683,0.018034661740125024,1.9490740740740788,0.9816159985651511,1.9855769230769278,0.6375403182045422,0.021912350597609563,0.9780876494023905,0.8453509366224364,0.6315740508371241,0.636258404908117,0.00128191329642513,0.20107172202619095,0.6389772654564236,0.0,0.0,0.0012493175247542787,3.259577167080424e-05,97.45725613723243,2.5427438627675656,Positive-result dominant,True,
127,Fibrosis-4 (FIB-4) Index for Liver Fibrosis,Gastroenterology / Hepatology,Significant liver fibrosis in chronic hepatitis B (METAVIR F2–F4),0.1643835616,1,0.3631840796,201.0,12.0,0.0,61.0,128.0,1,0.6772486772,0.1643835616,0.9452945131,0.8531783114,0.0921162017,9.744709234,0,0.8356164384,0.3631840796,0.6368159204,0,0.9073483629,v1_raw,High,"Koksal et al., 2017",FIB-4 >3.25,129,,2200.0,FIB-4 Index,Manual alias,https://www.mdcalc.com/calc/2200/fibrosis-4-fib-4-index-liver-fibrosis,Diagnosis,"Gastroenterology, Hepatology, Infectious Disease, Internal Medicine, Primary Care","Chronic Liver Disease, Hepatitis, HIV/AIDS",mdcalc:2200,High,Count-based,Unclear,True,201.0,0.1643835616438356,1.0,0.36318407960199006,1.0,0.6772486772486772,0.1643835616438356,inf,0.8356164383561644,inf,0.945294513078226,0.05970149253731343,0.9402985074626866,0.0,0.9073483628912522,0.8531783113753566,0.09211620170286938,9.744709233834989,0.9488833067122782,0.09211620170286938,9.707853542290316,0.08723744073426337,0.004878760968605859,94.70368851687678,5.296311483123219,Positive-result dominant,True,
128,Fibrotic NASH Index (FNI),Gastroenterology / Hepatology,Biopsy-confirmed fibrotic NASH (NAS ≥4 and fibrosis ≥F2),0.5185185185,0.9,0.2045454545,264.0,28.0,21.0,26.0,189.0,0.5714285714,0.8790697674,0.4185185185,0.7309263776,0.6161454185,0.1147809591,15.70349116,5.185185185,0.5349794239,0.2045454545,0.7954545455,0.985228136,0.5320288922,v1_raw,Moderate,"Tavaglione et al., 2023",FNI ≥0.33,130,,10508.0,Fibrotic NASH Index (FNI),Exact,https://www.mdcalc.com/calc/10508/fibrotic-nash-index-fni,Rule Out,"Family Practice, Gastroenterology, Hepatology, Hospitalist Medicine, Internal Medicine, Primary Care","Chronic Liver Disease, Diabetes Mellitus, Hepatitis, Obesity",mdcalc:10508,Moderate,Count-based,Unclear,True,264.0,0.5185185185185185,0.9,0.20454545454545456,0.5714285714285714,0.8790697674418605,0.4185185185185185,5.185185185185186,0.5349794238683128,9.692307692307693,0.730926377590601,0.1856060606060606,0.8143939393939394,0.9852281360342515,0.5320288921501527,0.6161454184771256,0.11478095911347541,15.70349116306832,0.7336587545619816,0.1120485821420948,15.272574810204711,0.08622396686106136,0.02855699225241405,75.12044465129284,24.879555348707157,Positive-result dominant,True,
129,Field Assessment Stroke Triage for Emergency Destination (FAST-ED),Emergency Medicine / Neurology,Large-vessel occlusion stroke,0.8,0.4772727273,0.4054054054,74.0,24.0,23.0,6.0,21.0,0.5106382979,0.7777777778,0.2772727273,0.9740248644,0.9137590905,0.06026577392,6.187293171,1.530434783,0.419047619,0.4054054054,0.5945945946,0.999673426,0.7642045065,v1_raw,Moderate,"Carbonera et al., 2022",FAST-ED ≥4,131,,10633.0,Field Assessment Stroke Triage for Emergency Destination (FAST-ED),Exact,https://www.mdcalc.com/calc/10633/field-assessment-stroke-triage-emergency-destination-fast-ed,Prognosis,"Critical Care, Critical Care (Neurologic), Emergency Medicine, Family Practice, Internal Medicine, Neurology, Neurosurgery, Primary Care, Radiology","Acute Ischemic Stroke, Large Vessel Occlusion, Stroke / Transient Ischemic Attack (TIA)",mdcalc:10633,Moderate,Count-based,Unclear,True,74.0,0.8,0.4772727272727273,0.40540540540540543,0.5106382978723404,0.7777777777777778,0.27727272727272734,1.5304347826086957,0.41904761904761895,3.6521739130434794,0.9740248644357521,0.6351351351351351,0.36486486486486486,0.9996734260048917,0.7642045065086203,0.9137590905130089,0.06026577392274324,6.187293171171242,0.983772803901218,0.05051783445727727,5.135111913741197,0.020639941068492533,0.0396258328542506,34.24819715241952,65.75180284758048,Negative-result dominant,True,
130,FINDRISC (Finnish Diabetes Risk Score),Endocrinology / Primary Care,Undiagnosed type 2 diabetes mellitus,0.8333333333,0.6130790191,0.07556675063,397.0,25.0,142.0,5.0,225.0,0.1497005988,0.9782608696,0.4464123524,0.3863623945,0.3437542175,0.04260817697,11.02803419,2.153755869,0.2718518519,0.07556675063,0.9244332494,0.6090905457,0.1510969705,v1_raw,High,"Abdallah et al., 2020",FINDRISC ≥12,132,,4000.0,FINDRISC (Finnish Diabetes Risk Score),Exact,https://www.mdcalc.com/calc/4000/findrisc-finnish-diabetes-risk-score,Prognosis,"Endocrinology, Family Practice, Hospitalist Medicine, Internal Medicine",Diabetes Mellitus,mdcalc:4000,High,Count-based,Unclear,True,397.0,0.8333333333333334,0.6130790190735694,0.07556675062972293,0.1497005988023952,0.9782608695652174,0.4464123524069028,2.1537558685446005,0.2718518518518518,7.922535211267606,0.38636239446861365,0.42065491183879095,0.5793450881612091,0.6090905456834356,0.15109697051711368,0.34375421750143553,0.04260817696717811,11.028034192038689,0.38817939074177354,0.04079118069401821,10.50833240169453,0.018970942064964795,0.023637234902213377,44.52418154284909,55.47581845715091,Balanced,True,
131,Focused Assessment with Sonography for Trauma (FAST),"Critical Care, Emergency Medicine, Surgery (Trauma)",Trauma,0.6666666667,0.9950372208,0.04275534442,421.0,12.0,2.0,6.0,401.0,0.8571428571,0.9852579853,0.6617038875,0.2547857591,0.1267909821,0.127994777,50.23623668,134.3333333,0.3349958437,0.04275534442,0.9572446556,0.5916727786,0.1107999621,v1_raw,Moderate,"Dammers D, El Moumni M, Hoogland II, Veeger N, ter Avest E. “Should we perform a FAST exam in haemodynamically stable patients presenting after blunt abdominal injury: a retrospective cohort study.” Scand J Trauma Resusc Emerg Med. 2017;25:1. doi:10.1186/s13049-016-0342-0",Positive FAST,133,,4037.0,FAST,Manual alias,https://www.mdcalc.com/calc/4037/focused-assessment-sonography-trauma-fast,Diagnosis,"Critical Care, Emergency Medicine, Surgery (Trauma)",Trauma,mdcalc:4037,Moderate,Count-based,Cohort/consecutive,True,421.0,0.6666666666666666,0.9950372208436724,0.04275534441805225,0.8571428571428571,0.9852579852579852,0.6617038875103392,134.33333333333206,0.3349958437240233,400.9999999999962,0.2547857591169128,0.0332541567695962,0.9667458432304038,0.5916727785823275,0.11079996212189822,0.12679098214671058,0.12799477697020223,50.23623667736846,0.2564991736547857,0.12628136243232935,49.23265858247463,0.1102510188798415,0.017743758090360603,86.13712331832762,13.862876681672375,Positive-result dominant,True,
132,FOUR (Full Outline of UnResponsiveness) Score,Critical Care / Neurology,7-day survival among ICU patients with decreased consciousness,0.8611111111,0.8157894737,0.4864864865,74.0,31.0,7.0,5.0,31.0,0.8157894737,0.8611111111,0.6769005848,0.9994730202,0.6367195864,0.3627534338,36.29446984,4.674603175,0.1702508961,0.4864864865,0.5135135135,0.6892019851,0.5813214988,v1_raw,Moderate,"Silvitasari et al., 2017",FOUR ≥6 predicting 7-day survival,134,,10028.0,FOUR (Full Outline of UnResponsiveness) Score,Exact,https://www.mdcalc.com/calc/10028/four-full-outline-unresponsiveness-score,Prognosis,"Critical Care, Critical Care (Neurologic), Emergency Medicine, Neurology","Sepsis, Stroke / Transient Ischemic Attack (TIA)",mdcalc:10028,Moderate,Count-based,Unclear,True,74.0,0.8611111111111112,0.8157894736842105,0.4864864864864865,0.8157894736842105,0.8611111111111112,0.6769005847953218,4.674603174603174,0.1702508960573476,27.457142857142863,0.9994730201859836,0.5135135135135135,0.4864864864864865,0.6892019851173655,0.5813214987637028,0.6367195863507187,0.3627534338352649,36.29446983649075,1.0092209596514496,0.35300549436979894,34.97801853934097,0.1725187137922084,0.19023472004305653,47.558120117080215,52.441879882919785,Balanced,True,
133,Fractional Excretion of Urea (FEUrea),Nephrology / Critical Care,Prerenal azotemia versus acute tubular necrosis in acute renal failure,0.8961038961,0.96,0.7549019608,102.0,69.0,1.0,8.0,24.0,0.9857142857,0.75,0.8561038961,0.8034158481,0.3286521927,0.4747636554,59.09314044,22.4025974,0.1082251082,0.7549019608,0.2450980392,0.1080231953,0.8112781245,v1_raw,High,"Carvounis et al., 2002",FEUrea ≤35% indicates prerenal azotemia,135,,62.0,Fractional Excretion of Urea (FEUrea),Exact,https://www.mdcalc.com/calc/62/fractional-excretion-urea-feurea,"Diagnosis, Formula","Critical Care, Emergency Medicine, Family Practice, Geriatrics, Hospitalist Medicine, Internal Medicine, Nephrology, Primary Care","Acid-Base Disturbance, Acute Kidney Injury, Heart Failure, Renal Failure",mdcalc:62,High,Count-based,Unclear,True,102.0,0.8961038961038961,0.96,0.7549019607843137,0.9857142857142858,0.75,0.856103896103896,22.402597402597383,0.10822510822510827,206.99999999999974,0.8034158480707552,0.6862745098039216,0.3137254901960784,0.10802319526362808,0.8112781244591328,0.32865219265829626,0.4747636554124589,59.093140439351586,0.8104878825849168,0.4676916208982973,57.704949197595944,0.22015708599831182,0.25460656941414705,46.3719333795774,53.6280666204226,Balanced,True,
134,Framingham Heart Failure Diagnostic Criteria,Cardiology / Emergency Medicine,Systolic or diastolic heart failure,0.9207317073,0.7884615385,0.7592592593,216.0,151.0,11.0,13.0,41.0,0.9320987654,0.7592592593,0.7091932458,0.7962699369,0.4675991371,0.3286707998,41.276304,4.352549889,0.1005353956,0.7592592593,0.2407407407,0.3580422039,0.7962699369,v1_raw,High,"Maestre et al., 2009",≥2 major criteria or 1 major plus ≥2 minor criteria,136,,3800.0,Framingham Heart Failure Diagnostic Criteria,Exact,https://www.mdcalc.com/calc/3800/framingham-heart-failure-diagnostic-criteria,Diagnosis,"Cardiology, Critical Care, Emergency Medicine, Family Practice, Primary Care",Heart Failure,mdcalc:3800,High,Count-based,Unclear,True,216.0,0.9207317073170732,0.7884615384615384,0.7592592592592593,0.9320987654320988,0.7592592592592593,0.7091932457786116,4.352549889135255,0.10053539559785837,43.293706293706315,0.7962699368824382,0.75,0.25,0.35804220385316055,0.7962699368824384,0.46759913711048,0.3286707997719582,41.27630399544813,0.7996095087363478,0.3253312279180485,40.68626302758472,0.11385994782123715,0.2148108519507212,34.642550509578776,65.35744949042123,Negative-result dominant,True,
135,G8 Geriatric Screening Tool,Geriatrics / Oncology,Geriatric vulnerability defined by impaired multidimensional geriatric assessment in older adults with cancer,0.764552563,0.6443661972,0.8020905923,1435.0,880.0,101.0,271.0,183.0,0.8970438328,0.4030837004,0.4089187602,0.717727154,0.6347225742,0.08300457983,11.5649212,2.149830969,0.3653938367,0.8020905923,0.1979094077,0.4782969841,0.9727258868,v1_raw,High,"Soubeyran et al., 2014—ONCODAGE",G8 ≤14,137,,10426.0,G8 Geriatric Screening Tool,Exact,https://www.mdcalc.com/calc/10426/g8-geriatric-screening-tool,Diagnosis,"Geriatrics, Hematology and Oncology, Radiation Oncology",Cancer,mdcalc:10426,High,Count-based,Unclear,True,1435.0,0.7645525629887054,0.6443661971830986,0.8020905923344948,0.8970438328236493,0.40308370044052866,0.40891876017180406,2.149830969195964,0.36539383667326586,5.883599430053707,0.7177271540302788,0.6836236933797909,0.31637630662020905,0.47829698405855414,0.9727258868220185,0.6347225742011415,0.08300457982913723,11.56492120481142,0.7182298352291948,0.08250189863022121,11.486838137807792,0.03262710227566197,0.050377477553475325,39.30759283743622,60.69240716256378,Negative-result dominant,True,
136,GAD-7 (General Anxiety Disorder-7),"Family Practice, Internal Medicine, Primary Care, Psychiatry","Anxiety, Depression/Suicidality",0.8904109589,0.8195067265,0.07564766839,965.0,65.0,161.0,8.0,731.0,0.2876106195,0.9891745602,0.7099176854,0.3866546622,0.2687494582,0.117905204,30.49367188,4.933208542,0.1337256151,0.07564766839,0.9243523316,0.8656146915,0.08621692405,v1_raw,High,"Spitzer et al., A brief measure for assessing generalized anxiety disorder: the GAD-7. Arch Intern Med, 2006.",GAD-7 ≥10,138,,1727.0,GAD-7,Manual alias,https://www.mdcalc.com/calc/1727/gad7-general-anxiety-disorder7,Diagnosis,"Family Practice, Internal Medicine, Primary Care, Psychiatry","Anxiety, Depression/Suicidality",mdcalc:1727,High,Count-based,Unclear,True,965.0,0.8904109589041096,0.8195067264573991,0.07564766839378238,0.28761061946902655,0.9891745602165088,0.7099176853615088,4.933208542499787,0.13372561512658585,36.890527950310556,0.38665466217911826,0.23419689119170983,0.7658031088082902,0.8656146915156175,0.08621692404976156,0.2687494581920242,0.11790520398709403,30.493671878311478,0.3874021725629985,0.11715769360321374,30.241878311656034,0.06708667292251846,0.050818531064575526,56.898822659143875,43.101177340856125,Balanced,True,
137,Gail Model for Breast Cancer Risk,Oncology / Primary Care,Invasive breast cancer within 5 years,0.4615384615,0.7211180124,0.03128760529,1662.0,24.0,449.0,28.0,1161.0,0.05073995772,0.976450799,0.182656474,0.2008085946,0.1975292715,0.003279323143,1.633059157,1.65495974,0.74670377,0.03128760529,0.9687123947,0.2895319674,0.1609293765,v1_raw,High,"Buron et al., 2013",Five-year Gail risk ≥1.67%,139,,3647.0,Gail Model for Breast Cancer Risk,Exact,https://www.mdcalc.com/calc/3647/gail-model-breast-cancer-risk,Prognosis,"Family Practice, Hematology and Oncology, Internal Medicine, OB-Gyn, Radiation Oncology, Radiology, Surgery (General)",Breast Cancer,mdcalc:3647,High,Count-based,Unclear,True,1662.0,0.46153846153846156,0.7211180124223603,0.031287605294825514,0.0507399577167019,0.9764507989907485,0.18265647396082185,1.6549597395922566,0.7467037699595839,2.216353802099905,0.20080859464247242,0.28459687123947053,0.7154031287605295,0.28953196738573195,0.16092937650046193,0.19752927149969945,0.0032793231427729608,1.6330591569606856,0.20124261842131988,0.002845299363925499,1.4138652072040743,0.0021665106472002534,0.0011128124955727822,66.0657871419245,33.9342128580755,Positive-result dominant,True,
138,GALAD Model for Hepatocellular Carcinoma (HCC),Hepatology / Oncology,Hepatocellular carcinoma in patients with nonalcoholic steatohepatitis,0.864,0.9523809524,0.3511235955,356.0,108.0,11.0,17.0,220.0,0.9075630252,0.9282700422,0.8163809524,0.9350675204,0.3964827542,0.5385847662,57.59848935,18.144,0.1428,0.3511235955,0.6488764045,0.4445522336,0.3723466022,v1_raw,High,"Best et al., 2020",GALAD ≥−0.63,140,,10094.0,GALAD Model,Manual alias,https://www.mdcalc.com/calc/10094/galad-model-hepatocellular-carcinoma-hcc,"Formula, Diagnosis","Hematology and Oncology, Hepatology, Hospitalist Medicine, Internal Medicine",Hepatocellular Carcinoma,mdcalc:10094,High,Count-based,Unclear,True,356.0,0.864,0.9523809523809523,0.351123595505618,0.907563025210084,0.9282700421940928,0.8163809523809524,18.14399999999998,0.1428,127.05882352941163,0.9350675204330547,0.3342696629213483,0.6657303370786517,0.44455223357126394,0.37234660216120896,0.3964827542336712,0.5385847661993836,57.5984893529347,0.937093777512955,0.5365585091194833,57.257717636703184,0.32875455137904175,0.20983021482034156,61.04044748590923,38.95955251409077,Positive-result dominant,True,
